baseMean log2FoldChange lfcSE stat pvalue padj protein
evgLocus_484939 41.7502548129007 1.36008778000903 0.334815102361389 4.06220558874611 4.86112358614975e-05 0.00743404685567615 .
evgLocus_828208 10.63204401729 2.44250642664141 0.602188548911194 4.05604927403163 4.99097348226143e-05 0.00752512269402939 SMG1_MOUSE
evgLocus_747996 18.1080750286018 2.93907966942516 0.725666544371572 4.05017937263514 5.11783882593602e-05 0.0076624426058245 .
evgLocus_644035 98.4376128403655 3.06645502606685 0.757446047382046 4.04841379351759 5.15659203053837e-05 0.00766684967873796 .
evgLocus_164827 11.2440261964652 3.19161093879463 0.790436557339565 4.03778255086896 5.39588342992669e-05 0.00776297821653794 .
evgLocus_26704 70.2395444965437 7.13047473850957 1.76537142274413 4.03907905534451 5.36614782083898e-05 0.00776297821653794 PGDH_HUMAN
evgLocus_514647 51.76540000917 4.52543869230395 1.12085356046184 4.03749325687047 5.4025397209909e-05 0.00776297821653794 .
evgLocus_559866 43.2993931889589 2.79117098971255 0.691207894168516 4.03810635448568 5.38844233199405e-05 0.00776297821653794 .
evgLocus_470969 7.59797354971465 3.00568989319887 0.745133418729721 4.0337606898948 5.4891221282994e-05 0.00783480698445934 .
evgLocus_426117 150.48583651928 2.83062334348128 0.702463851461186 4.02956442184653 5.58803005582824e-05 0.00792316049637634 .
evgLocus_828916 3.87454085689498 3.52980760345537 0.878745348471348 4.01687202054129 5.89757308478127e-05 0.00828739158374051 .
evgLocus_880144 43.9562749532523 2.81157980031806 0.700114739104178 4.01588431621305 5.92233027703082e-05 0.00828739158374051 TENM_DROME
evgLocus_758180 42.1242538888509 1.12614252286488 0.280826629302363 4.0100987775357 6.06933519952399e-05 0.00843795237803951 ASCC3_CHICK
evgLocus_495327 4.60871918647221 4.01758388163817 1.00253640728064 4.00741943380968 6.13857914578489e-05 0.00847915996846804 .
evgLocus_87296 26.3050706650358 4.98384218953976 1.2446280446408 4.00428241272523 6.22060160665164e-05 0.00853737694861613 NDUBB_MOUSE
evgLocus_821888 24.7822621493772 2.79812544563481 0.699883308526438 3.99798853829805 6.38830437655894e-05 0.00871169405746032 STXB5_HUMAN
evgLocus_823229 7.70514260278379 5.47920602318702 1.37151586703187 3.9950000979899 6.46942261964286e-05 0.0087664771067439 AP1B1_MOUSE
evgLocus_258732 21.539037412975 2.61849448807558 0.655787310658431 3.99290203625094 6.52695386676535e-05 0.00878881020675762 .
evgLocus_28150 190.003224491876 4.71746938370128 1.18417528000334 3.9837593837358 6.78335564392371e-05 0.009020599027106 PINTA_DROME
evgLocus_687841 15.4206946544408 7.0244132646844 1.76323916801799 3.98381194797321 6.78185463017731e-05 0.009020599027106 SERA_MANSE
evgLocus_417296 83.4475288935773 2.88460926624161 0.724506014354783 3.98148422385497 6.84862674805101e-05 0.00905117893060321 .
evgLocus_484362 5.03630756283794 1.9104840195334 0.481700521618338 3.96612404137507 7.30508556357492e-05 0.00936538215066701 SYMPK_HUMAN
